Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/06  16:20:00,33.5,30.408899129675157,30.58015017954095,32.51636204810212,28.482087863057214,28.53178575910317,30.645668736717153 
 05/06  16:30:00,33.7,30.462820152167735,30.682754429705815,32.57723008371117,28.569580510476169,28.63988832604772,30.54897044434539 
 05/06  16:40:00,33.8,30.502448255407228,30.75785362705508,32.61863251189,28.654661848786846,28.742879449614713,31.551299900657825 
 05/06  16:50:00,33.6,30.537464421295753,30.841004817194475,32.65144798502485,28.74323746892306,28.85126502139027,31.27684073234223 
 05/06  17:00:00,33.8,30.566149863015427,30.906273253291869,32.68766134726059,28.819900238815209,28.947810052153668,31.026039838051113 
 05/06  17:10:00,34.3,30.630293096762015,31.01816720215943,32.77202358943755,28.90875523550947,29.05814803339847,31.22177753721586 
 05/06  17:20:00,34.0,30.658167546574807,31.08421618800736,32.8010780668618,28.98779568617401,29.156950591471018,32.21630401718075 
 05/06  17:30:00,33.3,30.674899579316727,31.16225856121059,32.80548921870957,29.07503248293444,29.263749903821258,31.02003511614891 
 05/06  17:40:00,33.8,30.70747667304585,31.224849851831374,32.84345214921688,29.14410257019103,29.3488586449051,32.3417784811804 
 05/06  17:50:00,33.5,30.740045045283666,31.2979052135395,32.87980331908087,29.22329842303299,29.44393956333638,32.220887313023258 
 05/06  18:00:00,33.5,30.745032680938864,31.341937862651837,32.875797509197749,29.299941286738688,29.53396658715053,31.324028955220166 
 05/06  18:10:00,33.3,30.759971184513238,31.38553327097367,32.72747007279339,29.35928494971425,29.60197385234072,31.79505117198358 
 05/06  18:20:00,33.4,30.783269271165986,31.453118857555979,32.63114108216702,29.43956250709563,29.692217800330714,31.589770937296469 
 05/06  18:30:00,33.7,30.8197192644286,31.53082377209271,32.63822615110783,29.519120514305326,29.77985763826845,31.47163472880959 
 05/06  18:40:00,33.4,30.83703128756534,31.563724722725138,32.64100693903641,29.574178773568187,29.83900817720008,32.62798094010596 
 05/06  18:50:00,33.2,30.834839917246464,31.581761251239294,32.61550320070434,29.625880242558777,29.893887798194265,32.025564852989287 
 05/06  19:00:00,33.0,30.841476316102108,31.617507370096303,32.54508549609376,29.69452077201122,29.965896926392277,32.23404281423898 
 05/06  19:10:00,32.7,30.846829802575578,31.653207284218565,32.45780179435079,29.760905977364137,30.034353450995636,32.03481902723848 
 05/06  19:20:00,32.4,30.846649988936347,31.678201843815136,32.387996942201308,29.814868868227508,30.08856836589325,31.743919857743223 
 05/06  19:30:00,32.0,30.844492648928069,31.693763345496025,32.334060998702749,29.86338326896901,30.135932041863496,31.571300619081688 
 05/06  19:40:00,31.7,30.844165442957203,31.702973375737398,32.2917097355131,29.909754817962538,30.180036703324278,31.38877604617878 
 05/06  19:50:00,31.5,30.84733958150119,31.708921009419706,32.24952188360905,29.952177540858757,30.21920674519801,31.27659793736294 
 05/06  20:00:00,31.2,30.84656141100654,31.705235591173634,32.204116899426868,29.98934638439357,30.252296721696326,31.033945565513045 
 05/06  20:10:00,30.9,30.84116269341218,31.693812433858719,32.15268006549449,30.021450471912165,30.279685582255064,30.857981248372889 
 05/06  20:20:00,30.5,30.829886124191419,31.674445449809924,32.09290573175179,30.048807075375085,30.301847520844896,30.62634528788406 
 05/06  20:30:00,30.3,30.817201533292044,31.652594487291507,32.03359467023982,30.071398371760613,30.318874879598586,30.674946588072847 
 05/06  20:40:00,30.1,30.805654033467574,31.629883901513599,31.9792249622428,30.089159719373204,30.330782847634074,30.664523239116826 
 05/06  20:50:00,30.0,30.795762180459293,31.60709395433159,31.938403458270213,30.102212313940926,30.337760471312806,30.587403506365239 
 05/06  21:00:00,29.7,30.78142573349995,31.577874691164273,31.890267746699299,30.110882530507685,30.34019867788108,30.419551982196734 
 05/06  21:10:00,29.4,30.761432597490907,31.54169408305762,31.82919619443753,30.115619426235605,30.338612443142695,30.288012869269918 
 05/06  21:20:00,28.1,30.71511877590136,31.4839641653,31.704487222547287,30.115810105948378,30.333690100917989,29.778348240607089 
 05/06  21:30:00,28.1,30.671777843291243,31.424435277457236,31.603546590919078,30.113912008146547,30.325195247169835,29.85252661547215 
 05/06  21:40:00,28.3,30.652606223897153,31.38403387529613,31.55810770989347,30.107937778164897,30.312368353472139,29.943672013953635 
 05/06  21:50:00,27.7,30.635182496275357,31.349866333559338,31.506523112626078,30.09776209857612,30.29821505512559,29.231832199126374 
 05/06  22:00:00,26.6,30.59362035060179,31.28956777416485,31.408927494996865,30.085163553693375,30.284153748709384,28.737118679435566 
 05/06  22:10:00,26.4,30.536834621223563,31.201269951095516,31.265730003454438,30.066213166140647,30.250161815841087,28.480395759810745 
 05/06  22:20:00,26.6,30.501745866648308,31.130659547029834,31.170778420739233,30.04379474205485,30.208912667002044,28.599521003481678 
 05/06  22:30:00,26.7,30.487022152068009,31.0822028233749,31.13269230635724,30.021081201010746,30.167201789353169,28.686191920750806 
 05/06  22:40:00,26.1,30.465889218625465,31.044513952976169,31.08082538107255,29.993553781957105,30.12851727030877,28.150000227583499 
 05/06  22:50:00,25.8,30.426199049442255,30.97448775978893,30.979775397177045,29.952985381223806,30.074406919935517,27.900992010949449 
 05/06  23:00:00,26.5,30.424777141120218,30.948628409531467,30.966435437164095,29.912206432022953,30.020133086827049,28.306505308437467 
 05/06  23:10:00,26.8,30.424683196406215,30.905031759622866,30.95410647873608,29.855868700482767,29.947666695625629,28.67940886924646 
 05/06  23:20:00,26.2,30.392936349241187,30.854768256599209,30.878297628459444,29.812049057098684,29.893186453737877,29.23431901495213 
 05/06  23:30:00,24.8,30.32016761224056,30.753875772512936,30.705974841497978,29.75776593945475,29.835192271897136,28.134909153488836 
 05/06  23:40:00,24.9,30.29005759932894,30.699760274930406,30.64584487092901,29.706337546993646,29.780355995088958,27.76799950145901 
 05/06  23:50:00,25.3,30.254932753109828,30.629240502869967,30.541594069974754,29.644571473503349,29.7141565075088,27.912948260569207 
 05/06  24:00:00,24.3,30.202006244632913,30.554024688794976,30.425554278491476,29.592374458355953,29.655487134689193,28.147105796485954 
 05/07  00:10:00,23.7,30.105463212269407,30.41465781901153,30.205268154556536,29.527121301308978,29.58495761898046,27.970242726313523 
 05/07  00:20:00,24.3,30.06436196191281,30.3443124945805,30.093560393182345,29.470246251611436,29.521897945341786,27.219840336747099 
 05/07  00:30:00,24.4,30.05618880242033,30.309749509872249,30.067711803071476,29.405397796154039,29.451873140533836,28.06603506373961 
 05/07  00:40:00,24.3,30.04926125106104,30.284167940717418,30.089705636840497,29.34400282756308,29.384369936143327,27.19927127917002 
 05/07  00:50:00,24.2,30.02996024702976,30.236719780768806,30.074335729243566,29.273780404111905,29.30734039417394,27.115521031440829 
 05/07  01:00:00,23.9,29.992174914747748,30.175859500423397,29.979864722436625,29.20442704032471,29.230415658449098,27.52877644493757 
 05/07  01:10:00,23.5,29.93000251557112,30.07915613732273,29.832183835738705,29.135962685575849,29.154776957086239,27.324012872638595 
 05/07  01:20:00,23.5,29.893084024248819,30.015435574114979,29.739359008151746,29.065947020811156,29.075974053813668,27.887047435206815 
 05/07  01:30:00,23.5,29.867545125335778,29.964044738584325,29.69681015930358,29.004555784484248,29.00646970902772,27.056569393421968 
 05/07  01:40:00,23.5,29.847109735977108,29.922397905765778,29.67368167707034,28.940673876091397,28.933854917041498,26.63642344885674 
 05/07  01:50:00,23.5,29.80969730200653,29.853836673848748,29.616336398943337,28.86625982121398,28.849709451412879,26.809475669371854 
 05/07  02:00:00,23.4,29.76479137695947,29.77576029269435,29.53642808443274,28.79362551645713,28.76638748799204,26.516610282006238 
 05/07  02:10:00,23.5,29.736623068317664,29.73388214744592,29.464732276814105,28.734359394345736,28.699971254905216,27.07417756669761 
 05/07  02:20:00,23.6,29.700791389410076,29.677803043553977,29.385199544228287,28.66945864029352,28.626913207075967,27.285889710495728 
 05/07  02:30:00,23.4,29.668862781088479,29.62851783678315,29.34477040972335,28.600447460977806,28.54870140658101,26.383095761656216 
 05/07  02:40:00,23.0,29.630725893724596,29.575710084579638,29.28299571720104,28.54464106412501,28.48560720752579,26.11126485324647 
 05/07  02:50:00,23.1,29.575873178121648,29.49735538858781,29.190532710933327,28.473478798513275,28.405589897860325,26.392282322189204 
 05/07  03:00:00,23.1,29.526835427233967,29.423258081509425,29.114100878866244,28.401125906226729,28.32417949270432,26.104218800671427 
 05/07  03:10:00,23.1,29.502734316307376,29.393202340529098,29.070114670750337,28.346111011113157,28.26170950047718,26.425310500989406 
 05/07  03:20:00,23.0,29.472328719691459,29.348194589333116,29.026656785434925,28.28338345248804,28.19087885858175,25.80493020667654 
 05/07  03:30:00,22.7,29.416192891162895,29.270576361798264,28.939642198597288,28.21612123825158,28.114983282764788,25.762713719790374 
 05/07  03:40:00,22.6,29.350570946827639,29.182436828167306,28.83513519465743,28.14827957634409,28.038362860032213,25.818423013056106 
 05/07  03:50:00,22.8,29.32639623881484,29.149400061668709,28.781691105770933,28.09363044533201,27.976225538393835,26.297086264686955 
 05/07  04:00:00,23.1,29.297864075742625,29.104169828115276,28.73668382272437,28.030512496858237,27.90489319632183,26.266926580613477 
 05/07  04:10:00,22.8,29.259048023836635,29.05031096292156,28.688187966720933,27.968058529824256,27.834219950992698,25.74786939029704 
 05/07  04:20:00,22.5,29.195460873457276,28.96562172476185,28.586514592721856,27.90481015268357,27.762984389506806,25.821652588427705 
 05/07  04:30:00,22.2,29.122698630402725,28.870211429547557,28.45738029499865,27.837677557798238,27.687405078690526,25.603908868653137 
 05/07  04:40:00,22.0,29.076185440148799,28.81223675403729,28.356421652068336,27.778763421639096,27.621005982070679,26.164497894543616 
 05/07  04:50:00,21.9,29.036141936269816,28.757937553736896,28.294610580065048,27.719907770361254,27.554862247371206,25.457086900220039 
 05/07  05:00:00,22.1,29.00054110610297,28.708220441875804,28.238378677690116,27.65827510013216,27.48589297100074,26.033019214766655 
 05/07  05:10:00,22.3,28.951982395479335,28.638559717909538,28.160436194446669,27.587414807188865,27.407018687793906,26.31333138256672 
 05/07  05:20:00,21.7,28.890615624559659,28.5634198311128,28.034018823598204,27.519357194140583,27.331311144728635,25.07979471063599 
 05/07  05:30:00,21.2,28.80977946972268,28.463532701790464,27.886220862617305,27.45346670423875,27.258344495581235,25.016980277524448 
 05/07  05:40:00,20.7,28.724723393845534,28.35641858641085,27.75343415353508,27.38020549317213,27.177478615886338,24.89307161872103 
 05/07  05:50:00,20.6,28.699622773805605,28.31750678044114,27.76020612628156,27.312940584975995,27.10338153387634,24.069855157461828 
 05/07  06:00:00,20.6,28.655807731695977,28.256420807607463,27.723534122405334,27.24247653617128,27.025998181145626,24.325497514274465 
 05/07  06:10:00,20.6,28.590966824851117,28.171529161745288,27.623759987731896,27.164507050063624,26.940538900493086,24.34549187828307 
 05/07  06:20:00,20.9,28.542611521777159,28.10393261319003,27.555576391310337,27.08981118809719,26.85863043556591,24.295854827292037 
 05/07  06:30:00,21.3,28.524979309571529,28.075370439128247,27.53276802448709,27.01922351640507,26.78108943470892,24.905186196484214 
 05/07  06:40:00,21.1,28.495633585825986,28.034074568965268,27.50606725738126,26.952188976630553,26.707454124944229,24.510238032186615 
 05/07  06:50:00,20.3,28.411960995663998,27.92755005035918,27.390752350479059,26.869574157781345,26.617027636587037,24.297778934962758 
 05/07  07:00:00,20.5,28.403337314842927,27.90672818956535,27.4288146372512,26.800880432867893,26.541580532682248,23.62259810044663 
 05/07  07:10:00,21.1,28.40365949059671,27.89355436230684,27.479243527785653,26.732790357171895,26.46692091507944,24.037558737772156 
 05/07  07:20:00,21.6,28.401080892807156,27.87013074991774,27.551692438983957,26.65561873068893,26.3823426306324,24.314157326125434 
 05/07  07:30:00,22.0,28.40008237527936,27.847753843952188,27.62901286617586,26.58094035246585,26.300033199367446,24.398409673201017 
 05/07  07:40:00,22.8,28.411861957221107,27.851026700452424,27.683018260185237,26.524441677239229,26.236554362743115,24.794236638315373 
 05/07  07:50:00,23.9,28.444969647044624,27.870059869066993,27.799262747488677,26.465712980010353,26.169535309108249,25.523837098819 
 05/07  08:00:00,24.2,28.46903725310445,27.87525995941356,27.90081971780526,26.40894977050788,26.10332497057243,25.487832572665899 
 05/07  08:10:00,24.7,28.487719886845626,27.874055985038785,27.97760784724325,26.35953067364226,26.04387176547284,25.49687946148254 
 05/07  08:20:00,25.5,28.516316610123739,27.886876532075627,28.066662537085734,26.320679458237846,25.99534918600993,25.703661282491205 
 05/07  08:30:00,25.8,28.543963511283619,27.903095568865468,28.15095412591515,26.288359466409159,25.95360324520672,25.757618518822818 
 05/07  08:40:00,26.9,28.585083731484436,27.933754136932828,28.257489624188446,26.26148030876556,25.917734488026775,26.04217753571836 
 05/07  08:50:00,27.3,28.628739653346125,27.966110900520357,28.36967907836889,26.240615169483197,25.888724160129465,26.264322590426774 
 05/07  09:00:00,27.3,28.65936366927682,27.98881513914796,28.45775646300449,26.225948210326778,25.866972429166247,26.123156227149555 
 05/07  09:10:00,27.2,28.672325890413043,27.998741226535797,28.662501942296406,26.217378003603487,25.85238656713239,26.045967403070035 
 05/07  09:20:00,27.2,28.683607933776729,28.0075477673222,28.844827664596655,26.214678201000255,25.84469135603749,26.198925732704656 
 05/07  09:30:00,27.5,28.707059108685927,28.027477145817703,28.962355985565375,26.217346582586658,25.843326806637383,26.41052308592778 
 05/07  09:40:00,27.7,28.74447370200439,28.065303639296155,29.051988557542705,26.22446401817755,25.8472137731152,26.20184711187293 
 05/07  09:50:00,28.5,28.785057424440504,28.109534263824974,29.152090120836197,26.23485248008627,25.85513523774528,26.931451314275358 
 05/07  10:00:00,27.9,28.805147239210748,28.136616958081456,29.199734193539628,26.247574344260138,25.86589153744417,26.399419711120314 
 05/07  10:10:00,27.9,28.842309705738214,28.18419251336453,29.28991519222309,26.26562114346377,25.88186330344068,26.314413436891017 
 05/07  10:20:00,28.2,28.88282000421641,28.23111663338465,29.39217353960753,26.287175910275445,25.902021300401544,26.903983360371684 
 05/07  10:30:00,28.7,28.93629562271279,28.299406404236377,29.531338115019009,26.311293753940455,25.925213448688074,27.115346156262178 
 05/07  10:40:00,28.7,28.989040956749756,28.368351435989408,29.67348810411118,26.340130872290609,25.953298941161266,27.00894396689012 
 05/07  10:50:00,29.0,29.013991841584504,28.402096893679933,29.736780977903679,26.36769640512962,25.98048769999621,27.678020970400455 
 05/07  11:00:00,29.4,29.077577917901097,28.484777071998054,29.898975922836315,26.402540625393919,26.014865981881355,28.058593002777785 
 05/07  11:10:00,29.7,29.13819491633761,28.56048170415027,30.054623405739244,26.43918552692246,26.051365142610469,28.01023486131088 
 05/07  11:20:00,29.4,29.153497969831716,28.578566028115504,30.104410053679133,26.476908714136749,26.089381717662755,27.45249112689091 
 05/07  11:30:00,29.8,29.212956414707916,28.650884577314267,30.26063974888641,26.52479135934953,26.137649009701108,27.20450664290354 
 05/07  11:40:00,31.2,29.30143726435258,28.754014335085594,30.453674209280395,26.57247069016431,26.18587355478096,28.10259230874505 
