Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/03  03:40:00,27.54000332902921,27.236980484635397,25.31867672112699,26.295344999439114,26.10093582481791,25.29855760930451 
 05/03  03:50:00,27.490981102802853,27.175779082681758,25.253950624591515,26.23838241277572,26.03791930310659,24.46361159939674 
 05/03  04:00:00,27.432595523047096,27.101261939101485,25.020567952780405,26.17965344156718,25.973143099377734,24.61018378828496 
 05/03  04:10:00,27.399267076622907,27.058833769317464,24.950316071806748,26.125504386711289,25.91352862943525,24.93026903798599 
 05/03  04:20:00,27.34215702824687,26.987728092053709,24.707393682208548,26.06653259979676,25.848914582328758,24.716059706759347 
 05/03  04:30:00,27.313594559230404,26.947149126024585,24.984180760888856,26.00550142786072,25.78211665472564,24.059371925039764 
 05/03  04:40:00,27.27689171409685,26.9002850967822,24.84353484244388,25.95254840746558,25.72432258599307,24.452171653430577 
 05/03  04:50:00,27.222290736456786,26.82478743218478,24.936397676650374,25.882021932593756,25.647601091210519,24.059749585244675 
 05/03  05:00:00,27.197129573977,26.790513268863287,25.162795112992009,25.82531877446842,25.58576823429833,23.51077945189688 
 05/03  05:10:00,27.15791679400006,26.737778930419404,25.25654613811821,25.76299123145701,25.517930258907108,23.723817295375839 
 05/03  05:20:00,27.095846725383539,26.66518247875857,24.86534960686045,25.70258075764893,25.45207921608454,23.384964057664278 
 05/03  05:30:00,27.04102881678646,26.59883038038919,24.53314792237525,25.644553663289519,25.38877710816346,23.95071026602763 
 05/03  05:40:00,26.97557201230102,26.523518431960278,24.144750389631676,25.58641227304335,25.32527171796039,23.77803836146469 
 05/03  05:50:00,26.926005091088155,26.46104085878722,24.220183338717488,25.52403940530388,25.25730595227099,23.206014112541586 
 05/03  06:00:00,26.863493844293779,26.38182433986714,24.288778052138644,25.458764803857937,25.186296890529765,22.907559118090555 
 05/03  06:10:00,26.82795472490861,26.33691992590957,24.1865182136182,25.396585322213747,25.118755603712537,23.293564037422816 
 05/03  06:20:00,26.786612166525776,26.281574890318919,24.15947706382431,25.331004216740934,25.047666712250196,23.388785123029395 
 05/03  06:30:00,26.75696003185852,26.238291591798096,24.721388640572209,25.262596316244623,24.97353463870678,22.395389863219763 
 05/03  06:40:00,26.704681844219278,26.171450166896574,24.840252518822387,25.198349129496639,24.903932777266229,22.370616342050103 
 05/03  06:50:00,26.653520777109127,26.105993926120218,24.751980468552899,25.13009518645744,24.82993911619195,22.548342413937225 
 05/03  07:00:00,26.640504004369175,26.086829244911955,24.5053981565647,25.07228369144365,24.76708894132559,22.858180664755147 
 05/03  07:10:00,26.603487378735779,26.03636428708173,24.03573839150112,25.00603732172248,24.69509458377754,23.8498015312421 
 05/03  07:20:00,26.5778139843721,26.000745072774444,23.849092497482017,24.945687571080446,24.629389351226807,23.761979023987366 
 05/03  07:30:00,26.58310520337169,25.994795580820929,24.238978214671648,24.885977535777117,24.564262478071869,23.38036427338016 
 05/03  07:40:00,26.610171149158569,26.01202410148883,24.85631804572757,24.8322089034728,24.505129718522438,23.106361650565565 
 05/03  07:50:00,26.646236671656284,26.036888080280769,25.15419930536057,24.78192696801566,24.44904247461198,23.542805384006429 
 05/03  08:00:00,26.686211032289337,26.062800862347438,25.38729977814767,24.728286161712036,24.388162922437489,23.783288753372966 
 05/03  08:10:00,26.72646548266074,26.09466168623776,25.623887388553436,24.68582186907829,24.33826193572792,24.20103836889364 
 05/03  08:20:00,26.7632234288832,26.119866024326155,25.85597456138062,24.64883905196399,24.29344139030969,24.184395641454409 
 05/03  08:30:00,26.786889852276489,26.133360556440587,25.95024778500798,24.616300841369129,24.25264709125681,24.167078953283434 
 05/03  08:40:00,26.80949318237692,26.14828016942509,26.06109885703057,24.59437882345869,24.223602469084168,24.212483426548066 
 05/03  08:50:00,26.842177575512165,26.176091952189855,26.190649221377297,24.579792184544638,24.202974302306399,24.355818679513037 
 05/03  09:00:00,26.87935393859049,26.211037793688474,26.274720429070137,24.57034294040249,24.188431578246296,24.246387071390406 
 05/03  09:10:00,26.908344710853549,26.238150223174338,26.547661322139616,24.567207046389144,24.181683481241778,24.665312251715933 
 05/03  09:20:00,26.951917202881949,26.281438499031144,26.831370182199739,24.567690380014026,24.178845706991369,24.827953144603787 
 05/03  09:30:00,26.99815911060078,26.33034694720289,27.059055637248517,24.57319867605583,24.181601108562178,24.960602575936794 
 05/03  09:40:00,27.034818672684268,26.377052745071997,27.049319359169066,24.584168441000043,24.190873332680178,24.976040801655626 
 05/03  09:50:00,27.065072721828956,26.422232664095846,26.974788359000056,24.599565482123095,24.205170840881313,25.235123847951799 
 05/03  10:00:00,27.076148944172727,26.442596278629499,27.014430481316418,24.61792223314241,24.22304626769622,24.80568391551627 
 05/03  10:10:00,27.10880854042509,26.48716761875748,27.17770725626518,24.64182071894799,24.246873125275987,24.887922976574786 
