Date/Time,JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 06/11  12:40:00,1.66395811,59.81380971,1.66395811,59.81380971
 06/11  12:50:00,1.602288372,56.46983801,1.602288372,56.46983801
 06/11  13:00:00,1.501158519,50.96307266,1.501158519,50.96307266
 06/11  13:10:00,1.492573209,50.49686352,1.492573209,50.49686352
 06/11  13:20:00,1.55793889,54.05409236,1.55793889,54.05409236
 06/11  13:30:00,1.724038288,63.0344523,1.724038288,63.0344523
 06/11  13:40:00,1.931305603,73.56635018,1.931305603,73.56635018
 06/11  13:50:00,2.077756771,80.1484126,2.077756771,80.1484126
 06/11  14:00:00,2.066943087,79.69315236,2.066943087,79.69315236
 06/11  14:10:00,1.986839391,76.16364404,1.986839391,76.16364404
 06/11  14:20:00,2.122474948,81.9743228,2.122474948,81.9743228
 06/11  14:30:00,2.219005132,85.58909352,2.219005132,85.58909352
 06/11  14:40:00,2.094392922,80.83847505,2.094392922,80.83847505
 06/11  14:50:00,2.072283177,79.91862736,2.072283177,79.91862736
 06/11  15:00:00,2.012096372,77.30545329,2.012096372,77.30545329
 06/11  15:10:00,2.031688671,78.1731489,2.031688671,78.1731489
 06/11  15:20:00,2.061350514,79.45565551,2.061350514,79.45565551
 06/11  15:30:00,2.090380971,80.67321618,2.090380971,80.67321618
 06/11  15:40:00,2.11164644,81.54070024,2.11164644,81.54070024
 06/11  15:50:00,2.216119539,85.48773119,2.216119539,85.48773119
 06/11  16:00:00,2.356945385,89.93906885,2.356945385,89.93906885
 06/11  16:10:00,2.320576597,88.88682822,2.320576597,88.88682822
 06/11  16:20:00,2.326632926,89.06675809,2.326632926,89.06675809
 06/11  16:30:00,2.300635375,88.28107788,2.300635375,88.28107788
 06/11  16:40:00,2.277228476,87.54400473,2.277228476,87.54400473
 06/11  16:50:00,2.322663184,88.94903204,2.322663184,88.94903204
 06/11  17:00:00,2.273090273,87.41077133,2.273090273,87.41077133
 06/11  17:10:00,2.328927995,89.13445141,2.328927995,89.13445141
 06/11  17:20:00,2.433468489,91.93353523,2.433468489,91.93353523
 06/11  17:30:00,2.55404517,94.49457854,2.55404517,94.49457854
 06/11  17:40:00,2.602113476,95.32958238,2.602113476,95.32958238
 06/11  17:50:00,2.588675497,95.10625795,2.588675497,95.10625795
 06/11  18:00:00,2.591122178,95.14749456,2.591122178,95.14749456
 06/11  18:10:00,2.175414466,84.01346033,2.175414466,84.01346033
 06/11  18:20:00,2.020910177,77.69778027,2.020910177,77.69778027
 06/11  18:30:00,1.827542757,68.43394684,1.827542757,68.43394684
 06/11  18:40:00,1.899674516,72.03760957,1.899674516,72.03760957
 06/11  18:50:00,1.899543837,72.03122438,1.899543837,72.03122438
 06/11  19:00:00,1.845692612,69.35486115,1.845692612,69.35486115
 06/11  19:10:00,1.716221867,62.61829428,1.716221867,62.61829428
 06/11  19:20:00,1.619488824,57.405069,1.619488824,57.405069
 06/11  19:30:00,1.545680539,53.38609925,1.545680539,53.38609925
 06/11  19:40:00,1.45592036,48.51254412,1.45592036,48.51254412
 06/11  19:50:00,1.405666791,45.81406326,1.405666791,45.81406326
 06/11  20:00:00,1.353577165,43.05467581,1.353577165,43.05467581
 06/11  20:10:00,1.10621898,30.7988616,1.10621898,30.7988616
 06/11  20:20:00,0.81498721,19.00766895,0.81498721,19.00766895
 06/11  20:30:00,0.645912046,13.76015272,0.645912046,13.76015272
 06/11  20:40:00,0.525698424,10.78069189,0.525698424,10.78069189
 06/11  20:50:00,0.473486603,9.68164238,0.473486603,9.68164238
 06/11  21:00:00,0.496680359,10.1553276,0.496680359,10.1553276
 06/11  21:10:00,0.562444279,11.62490738,0.562444279,11.62490738
 06/11  21:20:00,0.713875686,15.72182698,0.713875686,15.72182698
 06/11  21:30:00,0.764033047,17.29725051,0.764033047,17.29725051
 06/11  21:40:00,0.80526742,18.67290559,0.80526742,18.67290559
 06/11  21:50:00,0.767145014,17.39854719,0.767145014,17.39854719
 06/11  22:00:00,0.728250208,16.16228044,0.728250208,16.16228044
 06/11  22:10:00,0.743614339,16.64287966,0.743614339,16.64287966
 06/11  22:20:00,0.560262717,11.57315305,0.560262717,11.57315305
 06/11  22:30:00,0.331054382,7.27918779,0.331054382,7.27918779
 06/11  22:40:00,0.305095251,6.93449855,0.305095251,6.93449855
 06/11  22:50:00,0.342964263,7.446892843,0.342964263,7.446892843
 06/11  23:00:00,0.415425376,8.597442436,0.415425376,8.597442436
 06/11  23:10:00,0.322794961,7.166420486,0.322794961,7.166420486
 06/11  23:20:00,0.316876607,7.087394891,0.316876607,7.087394891
 06/11  23:30:00,0.355462868,7.629369977,0.355462868,7.629369977
 06/11  23:40:00,0.355242522,7.626095422,0.355242522,7.626095422
 06/11  23:50:00,0.375481606,7.935495661,0.375481606,7.935495661
 06/11  24:00:00,0.366607638,7.79768822,0.366607638,7.79768822
 06/12  00:10:00,0.305742204,6.942742152,0.305742204,6.942742152
 06/12  00:20:00,0.183727966,5.699804723,0.183727966,5.699804723
 06/12  00:30:00,0.127139266,5.334851783,0.127139266,5.334851783
 06/12  00:40:00,0.083152521,5.14317462,0.083152521,5.14317462
 06/12  00:50:00,-0.035227301,5.025689981,-0.035227301,5.025689981
 06/12  01:00:00,-0.1811772,5.680480954,-0.1811772,5.680480954
 06/12  01:10:00,-0.134370031,5.374053911,-0.134370031,5.374053911
 06/12  01:20:00,-0.256242553,6.363059675,-0.256242553,6.363059675
 06/12  01:30:00,-0.396633742,8.27752951,-0.396633742,8.27752951
 06/12  01:40:00,-0.248266166,6.279307084,-0.248266166,6.279307084
 06/12  01:50:00,-0.191107444,5.757239526,-0.191107444,5.757239526
 06/12  02:00:00,-0.327249673,7.226882009,-0.327249673,7.226882009
 06/12  02:10:00,-0.401329415,8.356053065,-0.401329415,8.356053065
 06/12  02:20:00,-0.435262776,8.951580115,-0.435262776,8.951580115
 06/12  02:30:00,-0.395715351,8.262281948,-0.395715351,8.262281948
 06/12  02:40:00,-0.414363148,8.578955578,-0.414363148,8.578955578
 06/12  02:50:00,-0.436449294,8.973297209,-0.436449294,8.973297209
 06/12  03:00:00,-0.462397854,9.463374922,-0.462397854,9.463374922
 06/12  03:10:00,-0.468441652,9.581682185,-0.468441652,9.581682185
 06/12  03:20:00,-0.656803941,14.06107948,-0.656803941,14.06107948
 06/12  03:30:00,-0.793869655,18.28543571,-0.793869655,18.28543571
 06/12  03:40:00,-0.743711232,16.6459427,-0.743711232,16.6459427
 06/12  03:50:00,-0.674014226,14.54705159,-0.674014226,14.54705159
 06/12  04:00:00,-0.735714846,16.3945126,-0.735714846,16.3945126
 06/12  04:10:00,-0.847417783,20.153338,-0.847417783,20.153338
 06/12  04:20:00,-0.879692927,21.33698146,-0.879692927,21.33698146
 06/12  04:30:00,-0.974316558,25.05082516,-0.974316558,25.05082516
 06/12  04:40:00,-0.96171305,24.53563788,-0.96171305,24.53563788
 06/12  04:50:00,-0.895540349,21.93385386,-0.895540349,21.93385386
 06/12  05:00:00,-0.888025044,21.64951952,-0.888025044,21.64951952
 06/12  05:10:00,-1.064820036,28.92705706,-1.064820036,28.92705706
 06/12  05:20:00,-1.085807119,29.86853745,-1.085807119,29.86853745
 06/12  05:30:00,-1.091265916,30.11593716,-1.091265916,30.11593716
 06/12  05:40:00,-1.509497133,51.41628401,-1.509497133,51.41628401
 06/12  05:50:00,-1.77781098,65.86809019,-1.77781098,65.86809019
 06/12  06:00:00,-1.720204649,62.83046422,-1.720204649,62.83046422
 06/12  06:10:00,-1.757311451,64.79432841,-1.757311451,64.79432841
 06/12  06:20:00,-1.892101268,71.66665501,-1.892101268,71.66665501
 06/12  06:30:00,-1.655074538,59.33395158,-1.655074538,59.33395158
 06/12  06:40:00,-1.551506938,53.7035806,-1.551506938,53.7035806
 06/12  06:50:00,-1.566874303,54.54104314,-1.566874303,54.54104314
 06/12  07:00:00,-1.448878144,48.13265615,-1.448878144,48.13265615
 06/12  07:10:00,-1.306032618,40.57914753,-1.306032618,40.57914753
 06/12  07:20:00,-1.177192889,34.14048473,-1.177192889,34.14048473
 06/12  07:30:00,-1.141123465,32.42208534,-1.141123465,32.42208534
 06/12  07:40:00,-1.093072546,30.19804226,-1.093072546,30.19804226
 06/12  07:50:00,-0.969001531,24.83281193,-0.969001531,24.83281193
 06/12  08:00:00,-0.916999213,22.75835904,-0.916999213,22.75835904
 06/12  08:10:00,-0.885816663,21.56640613,-0.885816663,21.56640613
 06/12  08:20:00,-0.798753162,18.45077855,-0.798753162,18.45077855
 06/12  08:30:00,-0.742607215,16.61106587,-0.742607215,16.61106587
 06/12  08:40:00,-0.69313748,15.10207586,-0.69313748,15.10207586
 06/12  08:50:00,-0.67867103,14.68075161,-0.67867103,14.68075161
 06/12  09:00:00,-0.697704205,15.23695644,-0.697704205,15.23695644
 06/12  09:10:00,0.692219133,15.07506078,0.692219133,15.07506078
 06/12  09:20:00,0.805863669,18.69332644,0.805863669,18.69332644
 06/12  09:30:00,0.799127159,18.46348276,0.799127159,18.46348276
 06/12  09:40:00,0.738892752,16.49410679,0.738892752,16.49410679
 06/12  09:50:00,0.971794454,24.94723613,0.971794454,24.94723613
 06/12  10:00:00,0.915414084,22.69681754,0.915414084,22.69681754
 06/12  10:10:00,0.914655111,22.66738677,0.914655111,22.66738677
 06/12  10:20:00,0.891489464,21.7803062,0.891489464,21.7803062
 06/12  10:30:00,0.854221456,20.39926474,0.854221456,20.39926474
 06/12  10:40:00,0.977197345,25.16944757,0.977197345,25.16944757
 06/12  10:50:00,1.017201329,26.84951009,1.017201329,26.84951009
 06/12  11:00:00,1.128832724,31.84594365,1.128832724,31.84594365
 06/12  11:10:00,1.216147626,36.04030474,1.216147626,36.04030474
 06/12  11:20:00,1.255766975,38.01590502,1.255766975,38.01590502
 06/12  11:30:00,1.268480328,38.65848747,1.268480328,38.65848747
 06/12  11:40:00,1.265867694,38.52610647,1.265867694,38.52610647
 06/12  11:50:00,1.457362751,48.59041374,1.457362751,48.59041374
 06/12  12:00:00,1.515262276,51.72982585,1.515262276,51.72982585
 06/12  12:10:00,1.665305978,59.88654796,1.665305978,59.88654796
 06/12  12:20:00,1.625659376,57.74018659,1.625659376,57.74018659
 06/12  12:30:00,1.60478621,56.60573842,1.60478621,56.60573842
 06/12  12:40:00,1.482682744,49.96037207,1.482682744,49.96037207
 06/12  12:50:00,1.563920504,54.38007277,1.563920504,54.38007277
 06/12  13:00:00,1.753094251,64.57239045,1.753094251,64.57239045
 06/12  13:10:00,1.894554476,71.787021,1.894554476,71.787021
 06/12  13:20:00,1.944091765,74.17446005,1.944091765,74.17446005
 06/12  13:30:00,1.999033214,76.71810757,1.999033214,76.71810757
 06/12  13:40:00,2.120672974,81.90254674,2.120672974,81.90254674
 06/12  13:50:00,2.253818377,86.77874994,2.253818377,86.77874994
 06/12  14:00:00,2.343716274,89.56415664,2.343716274,89.56415664
 06/12  14:10:00,2.321257691,88.90715708,2.321257691,88.90715708
 06/12  14:20:00,2.329587854,89.153864,2.329587854,89.153864
 06/12  14:30:00,2.177017862,84.07309079,2.177017862,84.07309079
 06/12  14:40:00,2.209267406,85.24535636,2.209267406,85.24535636
 06/12  14:50:00,2.28761751,87.87462091,2.28761751,87.87462091
 06/12  15:00:00,2.337675858,89.38999342,2.337675858,89.38999342
 06/12  15:10:00,2.377110181,90.49335658,2.377110181,90.49335658
 06/12  15:20:00,2.27768876,87.55876979,2.27768876,87.55876979
 06/12  15:30:00,2.126091993,82.11793271,2.126091993,82.11793271
 06/12  15:40:00,2.072078497,79.91000862,2.072078497,79.91000862
 06/12  15:50:00,2.098554085,81.00909823,2.098554085,81.00909823
 06/12  16:00:00,2.283705062,87.75076264,2.283705062,87.75076264
 06/12  16:10:00,2.432834332,91.91821366,2.432834332,91.91821366
 06/12  16:20:00,2.359486868,90.01007024,2.359486868,90.01007024
 06/12  16:30:00,2.259338426,86.96172004,2.259338426,86.96172004
 06/12  16:40:00,2.365436023,90.1749832,2.365436023,90.1749832
 06/12  16:50:00,2.384116832,90.6811144,2.384116832,90.6811144
 06/12  17:00:00,2.396829138,91.01542143,2.396829138,91.01542143
 06/12  17:10:00,2.391097244,90.86569577,2.391097244,90.86569577
 06/12  17:20:00,2.30747868,88.49125705,2.30747868,88.49125705
 06/12  17:30:00,2.34686963,89.65433508,2.34686963,89.65433508
 06/12  17:40:00,2.449206197,92.30740352,2.449206197,92.30740352
 06/12  17:50:00,2.564959594,94.6930672,2.564959594,94.6930672
 06/12  18:00:00,2.652468226,96.09950177,2.652468226,96.09950177
 06/12  18:10:00,2.167315399,83.71032134,2.167315399,83.71032134
 06/12  18:20:00,1.861597742,70.15436061,1.861597742,70.15436061
 06/12  18:30:00,1.696060922,61.54066386,1.696060922,61.54066386
 06/12  18:40:00,1.708592527,62.21118826,1.708592527,62.21118826
 06/12  18:50:00,1.748253093,64.31719835,1.748253093,64.31719835
 06/12  19:00:00,1.619619865,57.41218809,1.619619865,57.41218809
 06/12  19:10:00,1.460366302,48.75262892,1.460366302,48.75262892
 06/12  19:20:00,1.394771578,45.23334679,1.394771578,45.23334679
 06/12  19:30:00,1.335107054,42.08760699,1.335107054,42.08760699
 06/12  19:40:00,1.261807847,38.32073098,1.261807847,38.32073098
 06/12  19:50:00,1.252346501,37.84371571,1.252346501,37.84371571
 06/12  20:00:00,1.142628142,32.49295338,1.142628142,32.49295338
 06/12  20:10:00,1.04483065,28.04488469,1.04483065,28.04488469
 06/12  20:20:00,0.912796003,22.59539414,0.912796003,22.59539414
 06/12  20:30:00,0.807924784,18.76403302,0.807924784,18.76403302
 06/12  20:40:00,0.872305705,21.0622695,0.872305705,21.0622695
 06/12  20:50:00,0.974277027,25.04919963,0.974277027,25.04919963
 06/12  21:00:00,0.938624202,23.60799455,0.938624202,23.60799455
 06/12  21:10:00,0.981247974,25.33678296,0.981247974,25.33678296
 06/12  21:20:00,1.040954022,27.87547248,1.040954022,27.87547248
 06/12  21:30:00,1.073711919,29.32405746,1.073711919,29.32405746
 06/12  21:40:00,1.066148561,28.98619449,1.066148561,28.98619449
 06/12  21:50:00,1.02038584,26.98584772,1.02038584,26.98584772
 06/12  22:00:00,0.881222389,21.39413843,0.881222389,21.39413843
 06/12  22:10:00,0.741374459,16.57218386,0.741374459,16.57218386
 06/12  22:20:00,0.591379517,12.33088255,0.591379517,12.33088255
 06/12  22:30:00,-0.417037948,8.625599846,-0.417037948,8.625599846
 06/12  22:40:00,-1.024815009,27.17610013,-1.024815009,27.17610013
 06/12  22:50:00,-1.279918183,39.23999428,-1.279918183,39.23999428
 06/12  23:00:00,-1.124066042,31.62382375,-1.124066042,31.62382375
 06/12  23:10:00,-0.943453933,23.80029874,-0.943453933,23.80029874
 06/12  23:20:00,-1.225295592,36.49271675,-1.225295592,36.49271675
 06/12  23:30:00,-0.665515153,14.30545741,-0.665515153,14.30545741
 06/12  23:40:00,-0.729132779,16.18961324,-0.729132779,16.18961324
 06/12  23:50:00,-0.730450542,16.23048609,-0.730450542,16.23048609
 06/12  24:00:00,-1.090150261,30.06529059,-1.090150261,30.06529059
 06/13  00:10:00,-1.181771439,34.36147222,-1.181771439,34.36147222
 06/13  00:20:00,-1.465909757,49.05223867,-1.465909757,49.05223867
 06/13  00:30:00,-1.19931045,35.21375845,-1.19931045,35.21375845
 06/13  00:40:00,-1.350954164,42.91694681,-1.350954164,42.91694681
 06/13  00:50:00,-1.068695773,29.09975518,-1.068695773,29.09975518
 06/13  01:00:00,-0.998834284,26.07059234,-0.998834284,26.07059234
 06/13  01:10:00,-1.271787277,38.82628917,-1.271787277,38.82628917
 06/13  01:20:00,-1.265717599,38.51850633,-1.265717599,38.51850633
 06/13  01:30:00,-1.365890061,43.70286627,-1.365890061,43.70286627
 06/13  01:40:00,-1.390451551,45.00357629,-1.390451551,45.00357629
 06/13  01:50:00,-1.261625021,38.31149203,-1.261625021,38.31149203
 06/13  02:00:00,-1.225155073,36.48574997,-1.225155073,36.48574997
 06/13  02:10:00,-1.418861874,46.51959531,-1.418861874,46.51959531
 06/13  02:20:00,-1.372040976,44.02766543,-1.372040976,44.02766543
 06/13  02:30:00,-1.345483294,42.63009347,-1.345483294,42.63009347
 06/13  02:40:00,-1.399542359,45.48741704,-1.399542359,45.48741704
 06/13  02:50:00,-1.444915719,47.91913,-1.444915719,47.91913
 06/13  03:00:00,-1.491491543,50.43815813,-1.491491543,50.43815813
 06/13  03:10:00,-1.645757745,58.82990352,-1.645757745,58.82990352
 06/13  03:20:00,-1.646506623,58.8704466,-1.646506623,58.8704466
 06/13  03:30:00,-1.609684693,56.87217143,-1.609684693,56.87217143
 06/13  03:40:00,-1.627357167,57.83235053,-1.627357167,57.83235053
 06/13  03:50:00,-1.684631145,60.92725367,-1.684631145,60.92725367
 06/13  04:00:00,-1.712134359,62.40029124,-1.712134359,62.40029124
 06/13  04:10:00,-1.714336227,62.51775717,-1.714336227,62.51775717
 06/13  04:20:00,-1.789566147,66.47981083,-1.789566147,66.47981083
 06/13  04:30:00,-1.955571918,74.71541674,-1.955571918,74.71541674
 06/13  04:40:00,-1.988761522,76.25143743,-1.988761522,76.25143743
 06/13  04:50:00,-1.941352698,74.0446827,-1.941352698,74.0446827
 06/13  05:00:00,-2.143441632,82.79811042,-2.143441632,82.79811042
 06/13  05:10:00,-2.035847809,78.35526733,-2.035847809,78.35526733
 06/13  05:20:00,-1.967593415,75.2766389,-1.967593415,75.2766389
 06/13  05:30:00,-2.275938935,87.50258084,-2.275938935,87.50258084
 06/13  05:40:00,-2.342032097,89.51578469,-2.342032097,89.51578469
 06/13  05:50:00,-2.43089183,91.87115778,-2.43089183,91.87115778
 06/13  06:00:00,-2.397335474,91.028568,-2.397335474,91.028568
 06/13  06:10:00,-2.314416972,88.70189819,-2.314416972,88.70189819
 06/13  06:20:00,-2.319985296,88.86916017,-2.319985296,88.86916017
 06/13  06:30:00,-2.443704066,92.17808154,-2.443704066,92.17808154
 06/13  06:40:00,-2.541324796,94.25650172,-2.541324796,94.25650172
 06/13  06:50:00,-2.546586282,94.35586295,-2.546586282,94.35586295
 06/13  07:00:00,-2.477641797,92.95219512,-2.477641797,92.95219512
 06/13  07:10:00,-2.594877048,95.21027971,-2.594877048,95.21027971
 06/13  07:20:00,-2.631114189,95.78565505,-2.631114189,95.78565505
 06/13  07:30:00,-2.650358116,96.06929971,-2.650358116,96.06929971
 06/13  07:40:00,-2.582773857,95.00572833,-2.582773857,95.00572833
 06/13  07:50:00,-2.516348821,93.76756291,-2.516348821,93.76756291
 06/13  08:00:00,-2.43091523,91.87172572,-2.43091523,91.87172572
 06/13  08:10:00,-2.393464342,90.92772896,-2.393464342,90.92772896
 06/13  08:20:00,-2.408935697,91.32622303,-2.408935697,91.32622303
 06/13  08:30:00,-2.37763228,90.50743322,-2.37763228,90.50743322
 06/13  08:40:00,-2.385201545,90.70995906,-2.385201545,90.70995906
 06/13  08:50:00,-2.338541104,89.41505574,-2.338541104,89.41505574
 06/13  09:00:00,-2.271300152,87.35286482,-2.271300152,87.35286482
 06/13  09:10:00,-0.155996421,5.504287366,-0.155996421,5.504287366
 06/13  09:20:00,-0.082851122,5.142138268,-0.082851122,5.142138268
 06/13  09:30:00,0.079672708,5.131438739,0.079672708,5.131438739
 06/13  09:40:00,0.186767314,5.72318459,0.186767314,5.72318459
 06/13  09:50:00,0.268763314,6.499927249,0.268763314,6.499927249
 06/13  10:00:00,0.2320676,6.117447854,0.2320676,6.117447854
 06/13  10:10:00,0.190356372,5.751289908,0.190356372,5.751289908
 06/13  10:20:00,0.090167395,5.16835955,0.090167395,5.16835955
 06/13  10:30:00,-0.014158024,5.004149445,-0.014158024,5.004149445
 06/13  10:40:00,-0.033263283,5.022905123,-0.033263283,5.022905123
 06/13  10:50:00,0.110307983,5.252017344,0.110307983,5.252017344
 06/13  11:00:00,0.300331233,6.87433964,0.300331233,6.87433964
 06/13  11:10:00,0.394049883,8.234723072,0.394049883,8.234723072
 06/13  11:20:00,0.434694392,8.941198285,0.434694392,8.941198285
 06/13  11:30:00,0.486255387,9.939546244,0.486255387,9.939546244
 06/13  11:40:00,0.376020342,7.943970047,0.376020342,7.943970047
 06/13  11:50:00,0.520515391,10.66632118,0.520515391,10.66632118
 06/13  12:00:00,0.543836051,11.19008105,0.543836051,11.19008105
 06/13  12:10:00,0.657032406,14.06744669,0.657032406,14.06744669
 06/13  12:20:00,0.703960155,15.4231909,0.703960155,15.4231909
 06/13  12:30:00,0.693072277,15.10015656,0.693072277,15.10015656
 06/13  12:40:00,0.652164402,13.93226727,0.652164402,13.93226727
 06/13  12:50:00,0.598223624,12.5031812,0.598223624,12.5031812
 06/13  13:00:00,0.647860594,13.81361047,0.647860594,13.81361047
 06/13  13:10:00,0.584278847,12.15427363,0.584278847,12.15427363
 06/13  13:20:00,0.52237017,10.70711583,0.52237017,10.70711583
 06/13  13:30:00,0.717407641,15.82922609,0.717407641,15.82922609
 06/13  13:40:00,0.884814472,21.52875407,0.884814472,21.52875407
 06/13  13:50:00,0.854228925,20.39953576,0.854228925,20.39953576
 06/13  14:00:00,0.861681531,20.67112665,0.861681531,20.67112665
 06/13  14:10:00,0.972222976,24.96481918,0.972222976,24.96481918
 06/13  14:20:00,1.026039673,27.22883336,1.026039673,27.22883336
 06/13  14:30:00,1.101779266,30.59529996,1.101779266,30.59529996
 06/13  14:40:00,1.086501664,29.89995788,1.086501664,29.89995788
 06/13  14:50:00,1.175385672,34.05343157,1.175385672,34.05343157
 06/13  15:00:00,1.152817516,32.97475458,1.152817516,32.97475458
 06/13  15:10:00,1.164910955,33.55082362,1.164910955,33.55082362
 06/13  15:20:00,1.070733889,29.19078461,1.070733889,29.19078461
 06/13  15:30:00,1.151762167,32.92470015,1.151762167,32.92470015
 06/13  15:40:00,1.227846218,36.61926759,1.227846218,36.61926759
 06/13  15:50:00,1.134220311,32.09789032,1.134220311,32.09789032
 06/13  16:00:00,1.241351374,37.29225526,1.241351374,37.29225526
 06/13  16:10:00,1.35185998,42.96449517,1.35185998,42.96449517
 06/13  16:20:00,1.405247747,45.79169652,1.405247747,45.79169652
 06/13  16:30:00,1.364662469,43.63812127,1.364662469,43.63812127
 06/13  16:40:00,1.445210543,47.93501167,1.445210543,47.93501167
 06/13  16:50:00,1.346056083,42.66010005,1.346056083,42.66010005
 06/13  17:00:00,1.318357109,41.21641773,1.318357109,41.21641773
 06/13  17:10:00,1.250574114,37.7546101,1.250574114,37.7546101
 06/13  17:20:00,1.220662028,36.26327538,1.220662028,36.26327538
 06/13  17:30:00,1.250293823,37.74052601,1.250293823,37.74052601
 06/13  17:40:00,1.221412474,36.30039533,1.221412474,36.30039533
 06/13  17:50:00,1.311316303,40.85195471,1.311316303,40.85195471
 06/13  18:00:00,1.38783069,44.8643192,1.38783069,44.8643192
 06/13  18:10:00,0.16091771,5.536643698,0.16091771,5.536643698
 06/13  18:20:00,0.048910564,5.049525947,0.048910564,5.049525947
 06/13  18:30:00,0.089088765,5.164354214,0.089088765,5.164354214
 06/13  18:40:00,0.144658683,5.433583853,0.144658683,5.433583853
 06/13  18:50:00,0.172283784,5.61523158,0.172283784,5.61523158
 06/13  19:00:00,0.096515074,5.19290873,0.096515074,5.19290873
 06/13  19:10:00,0.007318477,5.001108724,0.007318477,5.001108724
 06/13  19:20:00,-0.030835653,5.019683652,-0.030835653,5.019683652
 06/13  19:30:00,-0.055442018,5.063638329,-0.055442018,5.063638329
 06/13  19:40:00,-0.075994269,5.119578971,-0.075994269,5.119578971
 06/13  19:50:00,-0.110394227,5.25241179,-0.110394227,5.25241179
 06/13  20:00:00,-0.188921228,5.739986962,-0.188921228,5.739986962
 06/13  20:10:00,-0.22517781,6.051941875,-0.22517781,6.051941875
 06/13  20:20:00,-0.225089829,6.051118259,-0.225089829,6.051118259
 06/13  20:30:00,-0.298563332,6.852259137,-0.298563332,6.852259137
 06/13  20:40:00,-0.329029487,7.251273815,-0.329029487,7.251273815
 06/13  20:50:00,-0.350500983,7.556132237,-0.350500983,7.556132237
 06/13  21:00:00,-0.389456445,8.159328918,-0.389456445,8.159328918
 06/13  21:10:00,-0.346021388,7.490912597,-0.346021388,7.490912597
 06/13  21:20:00,-0.39697033,8.283126742,-0.39697033,8.283126742
 06/13  21:30:00,-0.474871739,9.709279302,-0.474871739,9.709279302
 06/13  21:40:00,-0.585921151,12.19492675,-0.585921151,12.19492675
 06/13  21:50:00,-0.689660433,14.99998361,-0.689660433,14.99998361
 06/13  22:00:00,-0.684147726,14.83919178,-0.684147726,14.83919178
 06/13  22:10:00,-0.657223859,14.07278415,-0.657223859,14.07278415
 06/13  22:20:00,-0.621304024,13.09921207,-0.621304024,13.09921207
 06/13  22:30:00,-0.647002285,13.79004277,-0.647002285,13.79004277
 06/13  22:40:00,-0.669228035,14.41061487,-0.669228035,14.41061487
 06/13  22:50:00,-0.689721278,15.00176561,-0.689721278,15.00176561
 06/13  23:00:00,-0.722502129,15.98508484,-0.722502129,15.98508484
 06/13  23:10:00,-0.727055052,16.12532043,-0.727055052,16.12532043
 06/13  23:20:00,-0.763649991,17.28481034,-0.763649991,17.28481034
 06/13  23:30:00,-0.779064904,17.79036878,-0.779064904,17.79036878
 06/13  23:40:00,-0.918991327,22.83584486,-0.918991327,22.83584486
 06/13  23:50:00,-1.135906165,32.17692171,-1.135906165,32.17692171
 06/13  24:00:00,-1.192672408,34.89012889,-1.192672408,34.89012889
 06/14  00:10:00,-1.217407027,36.10245082,-1.217407027,36.10245082
 06/14  00:20:00,-1.270561898,38.76407965,-1.270561898,38.76407965
 06/14  00:30:00,-1.190148585,34.76742061,-1.190148585,34.76742061
 06/14  00:40:00,-1.260783765,38.26899059,-1.260783765,38.26899059
 06/14  00:50:00,-1.275425595,39.01121231,-1.275425595,39.01121231
 06/14  01:00:00,-1.463745772,48.93524748,-1.463745772,48.93524748
 06/14  01:10:00,-1.434216275,47.3434184,-1.434216275,47.3434184
 06/14  01:20:00,-1.362807869,43.54035696,-1.362807869,43.54035696
 06/14  01:30:00,-1.30169945,40.3558735,-1.30169945,40.3558735
 06/14  01:40:00,-1.282262936,39.35959007,-1.282262936,39.35959007
 06/14  01:50:00,-1.292297391,39.87285893,-1.292297391,39.87285893
 06/14  02:00:00,-1.323936632,41.50597941,-1.323936632,41.50597941
 06/14  02:10:00,-1.35612918,43.18879855,-1.35612918,43.18879855
 06/14  02:20:00,-1.441801743,47.75144284,-1.441801743,47.75144284
 06/14  02:30:00,-1.458093894,48.62989329,-1.458093894,48.62989329
 06/14  02:40:00,-1.447307909,48.0480199,-1.447307909,48.0480199
 06/14  02:50:00,-1.474894864,49.53843286,-1.474894864,49.53843286
 06/14  03:00:00,-1.505067283,51.17547203,-1.505067283,51.17547203
 06/14  03:10:00,-1.528171467,52.43239653,-1.528171467,52.43239653
 06/14  03:20:00,-1.570183981,54.72140109,-1.570183981,54.72140109
 06/14  03:30:00,-1.604845356,56.60895608,-1.604845356,56.60895608
 06/14  03:40:00,-1.637558997,58.38573771,-1.637558997,58.38573771
 06/14  03:50:00,-1.662042004,59.71037437,-1.662042004,59.71037437
 06/14  04:00:00,-1.713419337,62.46885154,-1.713419337,62.46885154
 06/14  04:10:00,-1.81874054,67.9841893,-1.81874054,67.9841893
 06/14  04:20:00,-1.909143287,72.49877765,-1.909143287,72.49877765
 06/14  04:30:00,-1.926002543,73.31243876,-1.926002543,73.31243876
 06/14  04:40:00,-1.977193131,75.72086181,-1.977193131,75.72086181
