Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/03  14:40:00,28.51906294349393,28.19305193597441,30.930290216758743,26.33668292109681,26.139015081002094,31.88131210194837 
 05/03  14:50:00,28.567549615982217,28.272274568448919,30.985895607240246,26.436939866615064,26.25675380710365,30.587320874191947 
 05/03  15:00:00,28.61455203934835,28.352846847595559,31.060055943107416,26.530401370547776,26.36847903168445,30.207601768141339 
 05/03  15:10:00,28.7668650807848,28.572374589423803,31.284645177981284,26.664919415811914,26.526141759153714,31.008565814147404 
 05/03  15:20:00,28.87308704092861,28.730740563820473,31.421901987683098,26.765430263158259,26.64768594805753,31.41227278972054 
 05/03  15:30:00,28.859933022146359,28.748535818300128,31.380929949355254,26.84567938388222,26.7402129967379,30.621581780952437 
 05/03  15:40:00,28.873952998237308,28.813701061764374,31.383523373091529,26.957339416997564,26.876616471802625,30.40272036368828 
 05/03  15:50:00,28.90654142627293,28.889015476031504,31.410728408190538,27.06606431926815,27.01071442245295,31.05787553158273 
 05/03  16:00:00,28.901542571538955,28.93871216727375,31.357728568122057,27.176542649834347,27.144704532175106,30.858691809853668 
 05/03  16:10:00,28.902194866988926,28.982316290445625,31.348175773814274,27.28137937681543,27.272568169152259,31.879371504090338 
 05/03  16:20:00,28.85699926704991,28.982982556752284,31.190684787355474,27.37288662175116,27.382392252175568,30.607085060964758 
 05/03  16:30:00,28.78245321206553,28.98459264866665,30.903451540147296,27.4857065785718,27.515319499179119,29.334059373182794 
 05/03  16:40:00,28.775418937923065,29.004987682927287,30.817395842148959,27.559324710824119,27.600411507207466,28.98133504735476 
 05/03  16:50:00,28.74451320065579,29.03480386954854,30.66711822328471,27.663879054413088,27.718576824225737,28.512507507637307 
 05/03  17:00:00,28.76442653289767,29.092022531176207,30.721503637843989,27.730331164901956,27.79173769683292,29.105762061007085 
 05/03  17:10:00,28.770708676601975,29.11126107141033,30.65651260267656,27.78147252341593,27.84730633817149,28.104127557789384 
 05/03  17:20:00,28.75648791008419,29.109833711008247,30.606922282695405,27.82181660549131,27.890054471169678,27.556822029022656 
 05/03  17:30:00,28.750807853232698,29.12172985040352,30.56286429246707,27.866090060877679,27.936056072219246,27.579599989158937 
 05/03  17:40:00,28.775505726360295,29.150513827580054,30.599959100481536,27.89041804395466,27.960458771035627,28.012393513102844 
